minuto,fase_orbital,temp_painel,tensao_bateria,corrente_carga,temp_interna,roda_reacao,rotulo
1607,5.375614096142535,-15.16758936508282,26.817429291092772,2.040910485617251,14.438718453043105,3084.3481744682585,0
1608,5.445427266222308,-13.768044186634745,27.058142887700406,1.861622641797287,15.725729641473356,3055.4836133582794,0
1609,5.515240436302081,-11.835328059216511,27.140062034828226,1.9635298284950717,17.156940782529006,2987.5204713735457,0
1610,5.585053606381854,-8.493113841258797,27.010458287447438,2.236787824778367,17.05251994251124,2994.525052314321,0
1611,5.654866776461628,-6.828897540638026,27.2036453708519,1.8592188431148933,16.99798611066664,2986.6780882919898,0
1612,5.7246799465414,-3.9102348220609255,27.30394031030729,1.7940224047649809,16.875551510012176,3014.5319445544233,0
1613,5.794493116621174,-1.00832226619253,27.37763943260361,1.9876585304252299,18.147272728493657,2961.122486794286,0
1614,5.8643062867009474,0.6797437688487453,27.534698250802432,1.7738867086487304,16.382333634216362,2968.418501563042,0
1615,5.934119456780721,5.40728761116707,27.490338995345663,1.6554433757091322,16.724156975786514,2913.305350183425,0
1616,6.003932626860493,11.967685960858141,27.890910618020843,1.9311065645850367,18.682948559838493,2984.053594849073,0
1617,6.073745796940266,7.978493954211694,27.823736666978725,2.2897243769127846,18.113632229924832,3042.59036735896,0
1618,6.14355896702004,14.223229243082004,27.711925250751722,1.9922791808246214,17.881683222130256,2993.9159591940215,0
1619,6.213372137099814,15.720673548586028,27.930468955512186,2.0357154188896427,19.204691219256294,2996.153522340813,0
1620,0.0,20.866103866278873,28.018602297790842,1.573970328369775,18.772673199024396,3011.1263657542204,0
1621,0.06981317007977318,23.20887752847743,28.265915989667615,3.5876250984881892,18.82773590071462,2959.910502688195,0
1622,0.13962634015954636,27.40557170426664,28.076950356814624,3.518673172261958,19.19197505531307,3001.0114485057693,0
1623,0.20943951023931953,31.11928595156234,28.364594833639398,3.3670170343921293,20.53830389257238,3035.613179819953,0
1624,0.2792526803190927,32.69231268841723,28.33704299834777,3.5360100942804746,20.850899180639043,3012.262526664479,0
1625,0.3490658503988659,37.08898488227636,28.634159149458117,3.5340243234315922,22.311227049855802,3039.1265892504684,0
1626,0.41887902047863906,34.78670209772799,28.681717689586872,3.2881024143284128,21.281736375771338,3050.565276250746,0
1627,0.4886921905584123,43.511898772239114,28.592912771031962,3.566370745355982,21.68643503019353,3026.5035904655124,0
1628,0.5585053606381855,44.408960118332736,28.596560723927436,3.739427084505431,23.50253876585418,2971.4653190327977,0
1629,0.6283185307179586,48.067101386779065,28.781333189202886,3.4544117049052967,23.556317510302343,2986.2345854551895,0
1630,0.6981317007977318,47.09562881863199,28.744277627554773,3.3264811595125785,23.296946208148366,3077.2595541186656,0
1631,0.767944870877505,50.01347184824687,29.085636110447545,3.4644839860396544,22.339691028950156,3012.56674053314,0
1632,0.8377580409572781,53.6604245876999,28.903544302299427,3.6709226390128857,23.338752004860652,3007.2382635908957,0
1633,0.9075712110370514,55.4349270782963,28.88476650945114,3.2547362321405457,23.535008131338742,2965.601626385042,0
1634,0.9773843811168246,57.731293646991865,28.92590282415496,3.615711651756836,24.785906768896208,2996.341553775387,0
1635,1.0471975511965976,60.59791591169469,28.857275146761523,3.3643971082959037,24.715103247645906,3028.6549434461112,0
1636,1.117010721276371,57.79790161050824,29.162036724773,3.5484126162759475,26.753921865904687,3000.5938284198587,0
1637,1.1868238913561442,63.1840020630814,28.989618945084217,3.387133744990887,24.54735671670681,2979.224870605974,0
1638,1.2566370614359172,62.809966098218794,29.305990057382346,3.386596608983688,25.189808077110467,2988.5045534821033,0
1639,1.3264502315156903,63.35763489073302,28.970414613430957,3.8046189832470096,26.60888947285517,3047.673012720644,0
1640,1.3962634015954636,62.10967603397202,29.200855520960637,3.2181826818933015,27.103141278325428,3026.7112325065696,0
1641,1.4660765716752369,65.5080582941376,29.365959838216547,3.597073235509109,24.866259763234094,3021.3616090744895,0
1642,1.53588974175501,61.35142543931275,28.87643193272937,3.8462648821842573,25.77356938647707,3017.6352855579466,0
1643,1.605702911834783,65.94517823271738,29.502008823991744,3.6371043852945646,27.15179507934012,2952.678801630591,0
1644,1.6755160819145563,62.515326538362814,29.12963349486221,3.2337805961921635,28.622167030757513,3010.8939634699705,0
1645,1.7453292519943295,64.39653575447556,29.20293361093897,3.243683898216919,29.195217599954944,3042.720299089205,0
1646,1.8151424220741028,63.48455442642796,29.250072255358646,3.34967492467072,27.47339087399712,2989.56313835119,0
1647,1.8849555921538759,64.55185045422274,29.250187177971515,3.531581582303975,27.76016993629704,3039.097122494433,0
1648,1.9547687622336491,61.4552907019846,29.153703216219096,3.5451885388178104,27.290165495655614,3021.809068740849,0
1649,2.0245819323134224,59.404524241744014,29.228160543114956,3.2456606891400615,28.500158949434496,3033.1069137022682,0
1650,2.0943951023931953,58.21123912634294,29.1170910914796,3.3254485083106067,29.221153038499505,3002.037459462283,0
1651,2.1642082724729685,59.216014918108876,29.258977258070896,3.337703502603996,28.97865824444208,3035.4634224487,0
1652,2.234021442552742,56.26492936607384,29.023962035756256,3.4638506383770213,27.89704949199494,2941.4127354631746,0
1653,2.303834612632515,52.863072174197995,29.186469118555337,3.896939091458215,27.166990082780888,3001.325828806935,0
1654,2.3736477827122884,50.9049570407081,28.968751870586445,3.3133625868753107,27.73349726506463,3028.520594443101,0
1655,2.443460952792061,46.57467680001611,28.500482612758606,3.3046084333728425,28.692792165529912,3011.8519810498383,0
1656,2.5132741228718345,47.03304765443861,29.097007704509142,3.273371940971231,27.10174729622093,3043.8249462401614,0
1657,2.5830872929516078,41.206643328951024,28.549751500808263,3.6271089142484465,25.777399701099203,2993.716046992154,0
1658,2.6529004630313806,42.25391502411828,28.78769747762333,3.4917316807289795,26.723838689765994,2978.1017890797975,0
1659,2.722713633111154,38.49608132714792,28.492102988158877,3.3207546903660083,26.546311447098596,2934.4370000335057,0
1660,2.792526803190927,38.97133414901598,28.56958771063119,3.4274408832443335,25.046942797627594,2989.081339985084,0
1661,2.8623399732707,30.75347768117853,28.22749299035053,3.34169793980846,26.402117524710988,3020.6749978727985,0
1662,2.9321531433504737,29.20203295023822,28.343355710444747,3.559178256237849,26.31325541815045,3030.4403405499643,0
1663,3.0019663134302466,28.960221094587553,28.12902913934292,4.036875321359267,27.06928822408905,2944.032576733759,0
1664,3.07177948351002,24.92612577892277,28.320558235231434,3.6101728811384475,24.170946916674396,3047.013005053065,0
1665,3.141592653589793,18.955681922630156,28.06580022511255,3.481402296978527,25.46097037665623,2961.0231671548113,0
1666,3.211405823669566,17.196909824074556,28.056683627702284,1.8670049025024094,25.275712623847895,2995.1540743482133,0
1667,3.2812189937493397,13.740209491419682,27.50838074812696,1.73131998362303,24.531440239141507,2977.2473447336984,0
1668,3.3510321638291125,11.066907714292078,27.737670069050395,2.146737946280607,22.913494289973137,3016.6899953532957,0
1669,3.420845333908886,6.548298334257801,27.730817918278344,2.135870835673264,22.46181187207148,3003.7629887016737,0
1670,3.490658503988659,4.475112946293809,27.623118063975156,1.9067798006618388,22.97992776529601,3027.1187422147937,0
1671,3.560471674068432,-0.7002275013260624,27.65608961036672,2.242666796588524,22.558334354824492,3073.752184580975,0
1672,3.6302848441482056,-0.9235351475629665,27.381748487886313,2.004221387777017,21.620298351065173,3015.9140989202697,0
1673,3.7000980142279785,-3.1713358803614686,27.371414948675348,2.154952147079027,22.68247766939396,2976.9328144546303,0
1674,3.7699111843077517,-6.791465472127113,27.47184171191128,2.0592394004066024,20.91159865832608,3018.442761102222,0
1675,3.839724354387525,-11.348018771771446,26.886851517859352,1.9645728240244724,19.304011839566595,3077.8055698694952,0
1676,3.9095375244672983,-9.776828876377689,27.254812530694956,1.8090230777385026,20.232253581380924,3026.2536105531585,0
1677,3.979350694547071,-12.894729589493528,27.058143485528092,1.9708926815274657,20.395982847909327,3037.8277443623997,0
1678,4.049163864626845,-16.54950655885396,26.91753937698889,2.1684101337789694,19.895284952399905,2936.2569420040713,0
1679,4.118977034706617,-17.72759143523396,27.055636546575347,1.8983729776201146,19.51063272233525,3015.475143958295,0
1680,4.1887902047863905,-21.222147274472484,27.14488720997997,2.087948279120636,20.0734150722062,2989.279290002974,0
1681,4.258603374866164,-21.983847275129367,27.077318719163628,1.7834528235951992,17.636569591007454,2972.795005517103,0
1682,4.328416544945937,-22.52999047504114,26.867112419883863,2.1560116672260716,17.856526833593446,2999.107306909643,0
1683,4.39822971502571,-20.95491201486168,26.99009332500996,2.0625882672979925,19.11716337976769,3004.345359251886,0
1684,4.468042885105484,-24.622562768751056,26.965855313235682,1.7595778482326998,16.012933645477283,2975.024323920321,0
1685,4.537856055185257,-23.356028396556223,26.805125005811373,1.9551970952956776,17.271052003723693,3007.5385504083492,0
1686,4.60766922526503,-25.560959595864674,26.70261164275984,2.186288181863674,18.04716814423886,2993.0605160880446,0
1687,4.677482395344803,-24.600665874581495,26.705445902908735,1.7481934918693551,17.809315486937983,3028.097554980645,0
1688,4.747295565424577,-25.18468046907501,26.926409009907307,1.785809952275013,17.165415064424472,3009.1029936328227,0
1689,4.817108735504349,-23.44390039143319,26.800251703501168,1.9861006090427014,17.01101931583982,3015.036934353972,0
1690,4.886921905584122,-25.118565892877204,26.661303363425763,2.426666146086439,15.482172609774526,3039.1755187474664,0
1691,4.956735075663896,-26.022100057423508,26.582915703142437,1.8654843831921004,17.29355280101581,3022.1982343935683,0
1692,5.026548245743669,-24.870466780327362,26.983506898260273,2.099054799917099,15.143263112737994,2999.756624295635,0
1693,5.096361415823442,-22.521089696419573,26.80536261118022,2.0520270815202704,15.128011483017973,2916.523001999344,0
1694,5.1661745859032155,-22.319322039479594,26.971005307789397,1.8820960199468912,16.3167054754054,3020.5491197518004,0
1695,5.235987755982989,-18.355825146780415,27.14672555151904,2.032226670356975,15.60725903252188,2963.5230679097185,0
1696,5.305800926062761,-18.00534301226401,26.80881624140593,1.910433067581009,16.191515704693764,2996.5504870119885,0
1697,5.375614096142535,-11.898574087262832,27.047616488595008,1.9284390419766977,16.424363681304907,3014.8418794103914,0
1698,5.445427266222308,-16.048089039188458,27.082622087494297,1.6677456194453733,17.584672344611374,3053.3211609516484,0
1699,5.515240436302081,-10.954176902590191,27.2233713867934,1.9951127530267356,16.62004000683635,3073.692912058009,0
1700,5.585053606381854,-10.617371971152785,27.414528868139218,2.17981870132451,15.917009754690184,2963.151268525143,0
1701,5.654866776461628,-7.1904383637353195,27.095239925049672,2.011485154955937,17.119029391650685,2947.3654849455015,0
1702,5.7246799465414,-3.634237680483443,27.44956657522602,2.218101552164486,16.104853715356903,3013.028686767473,0
1703,5.794493116621174,-4.614277387676516,27.591362690905985,2.1160654891890034,17.718678327080863,3009.697110161516,0
1704,5.8643062867009474,2.0520902367710354,27.483959468715522,1.988091738733956,17.282170285766135,2951.924964883036,0
1705,5.934119456780721,7.463454743756164,27.56895877907523,1.8744148893986363,17.816453726282365,2999.3358799227967,0
1706,6.003932626860493,6.916161540682121,27.73200257836734,1.9027472569277193,16.358989159195925,3023.90163782987,0
1707,6.073745796940266,11.033685698409071,27.80222853270216,1.7058979052125758,16.290951836308675,2950.793931112843,0
1708,6.14355896702004,15.274592996485135,27.92034516995299,1.9465842219803349,17.217486481834854,2960.2165843147636,0
1709,6.213372137099814,16.615028431473892,28.000484310467233,2.029199751712831,20.159768202409893,2974.2336025855097,0
1710,0.0,19.128559717202776,27.852704154157653,2.343084219559847,18.20492291009711,2991.5095900398633,0
1711,0.06981317007977318,19.72543671290301,28.23224774314869,3.6056640646557754,20.083604138683956,3027.7588602310184,0
1712,0.13962634015954636,27.224275622295405,28.342025195480613,3.3270292039724048,19.37073026647818,2986.9407730569897,0
1713,0.20943951023931953,29.186273472205823,28.277406463034854,3.2121263448962387,20.089040324376175,3002.21267304098,0
1714,0.2792526803190927,30.884655234682718,28.106641530997948,3.4586895825590855,20.650470579279105,3089.8471132095983,0
1715,0.3490658503988659,35.580801515071634,28.39321231609079,3.66235288936555,22.41285237878024,2961.74758869285,0
1716,0.41887902047863906,37.42762840320174,28.517244853232047,3.4558767326611224,21.98141219768568,2973.8802641079483,0
1717,0.4886921905584123,40.3335811286918,28.39167583967505,3.6083968350011193,22.24018110148814,3027.1235549716366,0
1718,0.5585053606381855,44.75580362465729,28.581882407543294,3.4637749101495623,23.3881906871216,3039.5217276453104,0
1719,0.6283185307179586,44.442762736175524,28.493936894617185,3.64340008694312,22.261242584671006,3016.5920349458397,0
1720,0.6981317007977318,50.49641536500491,28.862438965371812,3.180548395458868,24.035701946699323,3072.3587027506132,0
1721,0.767944870877505,49.16309742597727,28.858483341786105,3.82083642402922,24.30954328314219,3012.6982373948795,0
1722,0.8377580409572781,52.44746503394984,28.644906315850736,3.2775033103552578,24.700155321282065,2920.955852659608,0
1723,0.9075712110370514,58.34490320340236,28.99833263356536,3.6587464659459554,24.254270606919725,3003.8798274978944,0
1724,0.9773843811168246,58.99772290744051,28.986368744957506,3.445563201066209,24.406893430754767,2977.1606550361,0
1725,1.0471975511965976,59.1175491590429,29.11669262695449,3.47683441992662,24.42591722314361,3055.3524699542245,0
1726,1.117010721276371,59.03493676021069,29.019822990495687,3.45177961880597,24.825852059657617,3038.584962568601,0
1727,1.1868238913561442,60.92936499545559,28.99239871536869,3.551120917010299,25.070895966879224,2936.4123689415756,0
1728,1.2566370614359172,62.90745620516045,29.025641125585512,3.591504908656179,26.4123580601015,3054.0127225435017,0
1729,1.3264502315156903,63.71959253092924,29.083629339048933,3.7116723023646134,26.230517394335234,3037.57471075195,0
1730,1.3962634015954636,64.18004249111041,29.184593068101808,3.7815897765194757,27.031112596658108,2987.021514835967,0
1731,1.4660765716752369,64.70723652044603,29.215620044255648,3.5663643093553405,27.32627436367301,2996.862324225371,0
1732,1.53588974175501,64.65102455130163,29.1706610107517,3.8427348478336607,26.3140926703786,3055.6870816454607,0
1733,1.605702911834783,62.80961911239929,29.135771060073438,3.5185945085644956,26.490863208165226,2921.139523369002,0
1734,1.6755160819145563,63.978719178331055,29.140715784241106,3.7154880724505848,27.35440381903089,3017.8159202015877,0
1735,1.7453292519943295,65.68828496652964,29.55792802144069,3.5857439345812296,27.064912312890343,3043.7363854050013,0
1736,1.8151424220741028,61.61080623609317,29.048746098806465,3.3901590737149268,27.10065915450651,2996.4514787715184,0
1737,1.8849555921538759,62.513209965973,29.057572018272253,3.5362468308759687,29.253237125493268,3025.9163925256717,0
1738,1.9547687622336491,60.493642562349166,29.606698741735364,3.600634375501825,26.7329742839814,3004.126181462313,0
1739,2.0245819323134224,60.612757727559675,29.141704850928082,3.4935603737194785,29.612045371348007,2968.638429211523,0
1740,2.0943951023931953,58.388193398699514,28.832233384655773,3.5825713035995115,28.22943047759163,2967.63879930343,0
1741,2.1642082724729685,59.52278126243888,29.12124816766264,3.673072591865379,28.76283228095238,3028.4771706951647,0
1742,2.234021442552742,56.22035864358787,28.809107070947892,3.4953253716008215,28.614916235983458,2974.571730978474,0
1743,2.303834612632515,51.47381239781692,29.028133016743638,2.911222466263504,28.331382788701895,2939.0167624641695,0
1744,2.3736477827122884,52.26646868807541,28.801945702645195,3.835654030298674,29.056405100931325,3004.89594766886,0
1745,2.443460952792061,47.76346465150118,28.705375754200436,3.4404817139559345,26.722229451201624,2979.4767431612595,0
1746,2.5132741228718345,45.584841796095,28.946717048075104,3.3353439558335403,27.297058272675496,2952.0356749904117,0
1747,2.5830872929516078,44.31709542065491,28.720863319978733,3.2751779408694364,26.547465394576808,3002.8698973227156,0
1748,2.6529004630313806,40.38859919576989,28.70931429096045,3.432710819533271,25.654982467594063,3030.6910696034797,0
1749,2.722713633111154,39.64243266289545,28.553321923618952,3.3874504337366034,26.24053915504269,3000.806002567657,0
1750,2.792526803190927,34.229141357385004,28.343757493421837,3.352598107223062,28.00201954922225,2957.35036575737,0
1751,2.8623399732707,31.475261182877944,28.42246799001913,3.363574746031085,26.07771430117816,3019.272142496142,0
1752,2.9321531433504737,28.371469746477004,28.43087633788398,3.6059485648119645,27.49526425821298,3041.4062552830583,0
1753,3.0019663134302466,25.4143314206704,28.18721842767971,3.9060726882006205,27.250035862988966,3088.521366531877,0
1754,3.07177948351002,24.78782865180737,28.353954159144926,3.66411431960298,27.632952773105753,3057.673761210627,0
1755,3.141592653589793,20.94319444041546,28.127573080480285,3.724519636950914,26.400947646903866,2959.7856643920522,0
1756,3.211405823669566,19.42587461253249,27.94808961397279,1.9245179937106522,26.38874919517424,3034.323309523784,0
1757,3.2812189937493397,17.138676762645932,27.870715258500596,2.0209330731101156,24.375877527237837,3010.2609568263038,0
1758,3.3510321638291125,9.097898365302331,27.771091540363834,2.0852964808460572,23.901598183197773,2953.9160335652286,0
1759,3.420845333908886,7.701947679225979,27.481549355180352,1.868088421271446,23.54962470563777,3011.351808472879,0
1760,3.490658503988659,2.8447930753797612,27.576064998637907,1.9148539858901765,22.90222012715725,3076.747067916284,0
1761,3.560471674068432,0.5304421699666075,27.54509400111022,2.1709103916666153,22.605922735081492,3047.834568428767,0
1762,3.6302848441482056,-2.0713440907485934,27.37422135646695,2.2180585510200217,22.669591462890875,2959.4620077505347,0
1763,3.7000980142279785,-5.432099201701629,27.41474843572586,2.0134820539030516,21.276513774330127,3000.5486886753974,0
1764,3.7699111843077517,-8.028167262508907,27.2978538208023,1.7609685638442547,20.13010053407276,3019.6669772122737,0
1765,3.839724354387525,-9.141869003674648,27.344708652040968,1.9408816033564684,21.109867472919845,2930.803855934434,0
1766,3.9095375244672983,-13.084704298234492,27.265876812609065,1.7117337730988256,19.85725492552494,2932.1824894524166,0
1767,3.979350694547071,-12.178326707776282,27.133299202564853,2.0150404819669454,19.540345371335693,3006.1851137643466,0
1768,4.049163864626845,-16.837114218428763,26.849305161976634,2.051080622254284,19.50751344649973,3006.7070019973607,0
1769,4.118977034706617,-13.092337309832276,27.273763323736127,1.9458579157924447,18.945540076996192,2926.44724266149,0
1770,4.1887902047863905,-19.64821984674632,26.939485865673,2.048342244476641,19.766257854734214,3015.518941028305,0
1771,4.258603374866164,-20.33770562058693,26.90931417638673,2.083380247816768,18.395008816750476,3043.478508139937,0
1772,4.328416544945937,-23.66628523220448,26.83600124721495,2.051372408581425,19.12385322257536,2991.2679332458197,0
1773,4.39822971502571,-20.23840559609045,26.785470432035986,1.759693941540614,18.045933148513086,3002.392471447647,0
1774,4.468042885105484,-21.984056661215465,27.067253835668883,1.9493471348974611,17.515990353500175,3022.85646866737,0
1775,4.537856055185257,-23.87097507944519,27.02613734444326,2.0819685956532537,17.440583950515343,3017.5611710517624,0
1776,4.60766922526503,-26.77368911474165,26.87323273609472,2.3157423542612,16.030727360832646,2933.2550999133914,0
1777,4.677482395344803,-24.656586899272376,26.784605984412476,1.9456148499522605,17.108564237767293,2963.795152315455,0
1778,4.747295565424577,-26.654733784885188,26.893598705329147,2.110168040089622,17.31667340319936,2984.1658625524556,0
1779,4.817108735504349,-22.559952396362263,26.817643272823478,2.1756303823847647,17.255348215907446,2965.5669179685524,0
1780,4.886921905584122,-23.102556787769608,26.789697258636885,1.960674460325488,15.23325183991634,3058.6787399190853,0
1781,4.956735075663896,-23.520149124688245,26.886361016694753,2.229681549497468,14.979826972078081,3025.3790375306953,0
1782,5.026548245743669,-26.4521067281529,26.792558518404,2.2404347662861794,15.673857661701959,2955.610983768136,0
1783,5.096361415823442,-23.19839742349398,26.925219014120373,2.276076946812238,17.148071784910975,2991.42656968822,0
1784,5.1661745859032155,-19.414090386062707,26.952080283284246,2.0916864337971064,16.1831864853386,3045.215685482013,0
1785,5.235987755982989,-17.151817632715005,27.05120991864736,2.4720274499315074,15.381914437297077,2974.150424344466,0
1786,5.305800926062761,-15.642936047738695,26.91228436931261,1.8769433774471318,14.863806771917654,3034.06335417377,0
1787,5.375614096142535,-17.848503415664663,27.160907548603415,2.424815517235788,15.532558574317834,3055.327187622426,0
1788,5.445427266222308,-12.989188686263404,26.972279485484552,2.1536598977316865,15.560943650300471,3048.645638585863,0
1789,5.515240436302081,-9.736353845930498,27.080524957706018,2.2680774666053436,17.021554513299428,3007.216165783353,0
1790,5.585053606381854,-11.41294578426765,27.14931610950429,1.9359924490916578,17.221872597526588,3050.0409998926116,0
1791,5.654866776461628,-6.462193126221155,27.13384993139298,2.1688949405927525,15.737917527349028,2979.1104793365876,0
1792,5.7246799465414,-3.435603293031575,27.516446225428005,2.2853948327328726,17.372789924687872,3099.4352535178436,0
1793,5.794493116621174,-1.5773672026351884,27.29127625322846,1.7825282712552255,17.508759426520374,3009.6339816573814,0
1794,5.8643062867009474,-1.0813917215128086,27.407078577698037,1.9673347436369162,16.286723298300387,3045.8717664843957,0
1795,5.934119456780721,4.120546385234319,27.777886984582196,1.5717494623537624,17.428963714294486,2985.5196456393955,0
1796,6.003932626860493,7.105360842852474,27.583647767741553,1.9643334046301686,18.056168331413602,3019.9765813300596,0
1797,6.073745796940266,10.421865306379175,27.722284568247975,1.8367983613079828,18.222136647427753,3021.738539226455,0
1798,6.14355896702004,12.89200331865943,27.68118792871044,1.956446462406653,17.050193006318754,2962.8466530293995,0
1799,6.213372137099814,16.196440451652187,28.041234912650452,2.584728671520932,18.868097481464414,2961.66226520353,0
1800,0.0,19.94044057647953,28.12701043662866,2.34356070135944,19.632458681520124,2991.8198977430984,0
1801,0.06981317007977318,23.802723225940206,28.194549654111466,3.212110492659874,20.761431632186827,3044.2133017538395,0
1802,0.13962634015954636,25.806149398917945,28.24763719538117,3.611147660319881,19.349223545489025,2926.7428942461993,0
1803,0.20943951023931953,28.741552694247165,28.260532395634232,3.6597862174118476,19.844701878528454,2985.4860312122923,0
1804,0.2792526803190927,32.54221206914664,28.2521083269397,3.432420582659082,20.519153370636428,3052.394904914647,0
1805,0.3490658503988659,32.50953256081232,28.288178775990897,3.53566152063171,21.330802373584554,2950.7148242624926,0
1806,0.41887902047863906,39.01870162925069,28.681569800705212,3.5551964414829995,21.591421987150824,3050.15602653023,0
1807,0.4886921905584123,41.125375679680644,28.67808651610206,3.2306777254276278,22.415600979605532,2954.888280937293,0
1808,0.5585053606381855,43.905907180390564,28.53190748299978,3.2937341291827704,21.45068270766053,2963.3383354366238,0
1809,0.6283185307179586,47.89143781455299,28.71131706798444,3.534459343688198,23.08528302711751,2994.1111288849606,0
1810,0.6981317007977318,45.99621914082189,28.726327867676094,3.5198805055963533,22.587255260957654,3074.938362735237,0
1811,0.767944870877505,48.29887586586643,28.664358438694933,3.358287456916546,23.473834085370743,2974.3997121435073,0
1812,0.8377580409572781,53.852222914468015,28.91842149706607,3.341124772029231,25.354646732492203,2930.681488465511,0
1813,0.9075712110370514,55.44980862960972,28.883289004692188,3.4820441500657586,23.25968972223612,2943.922558100835,0
1814,0.9773843811168246,57.56195617976478,28.851964587121696,3.6772301905966547,24.533171372625215,3037.2779276109004,0
1815,1.0471975511965976,58.27795255754107,28.817360601420063,3.484702845810626,24.102059521430643,2945.8103885963087,0
1816,1.117010721276371,61.44226259482242,28.84398233052815,3.8245461661271296,25.594052331272266,3047.5185830192468,0
1817,1.1868238913561442,63.122231719992115,29.056906706325947,3.360835890467488,26.64309282003803,3002.791632844024,0
1818,1.2566370614359172,63.5235166742092,29.128503573990447,3.538621960290965,26.254603945716056,2998.7091509354022,0
1819,1.3264502315156903,63.272064994812965,29.03305975000685,3.429140914179199,26.31981376228276,3011.8921698383783,0
1820,1.3962634015954636,61.15481480412775,29.279380217763237,3.617592189282622,27.748714301755733,2967.963186564129,0
1821,1.4660765716752369,65.90733960362799,29.183594293174483,3.3436824235549607,27.200370695768484,3005.514876859808,0
1822,1.53588974175501,66.8051802151857,29.285801789012712,3.885479550798751,27.817550358858714,2952.277080130518,0
1823,1.605702911834783,65.93942483383528,29.17183237389476,3.1618775193847988,27.934883943328717,3053.9556371861627,0
1824,1.6755160819145563,63.434021650521046,29.075358629160863,3.843096047936049,25.236339802244128,2958.9081908035732,0
1825,1.7453292519943295,65.327040476051,29.198886939285444,3.5179976938217665,27.62367384728461,3017.5552253969477,0
1826,1.8151424220741028,64.954102244362,28.97495369472845,3.6104849163493826,26.942529291022456,2958.6099879095755,0
1827,1.8849555921538759,65.13576760498054,29.222183597649682,3.7669049806183916,27.23323400290788,2978.6718165403436,0
1828,1.9547687622336491,60.4091085691635,28.972048244503174,3.6715322990332138,29.139326987343562,2985.0467186336077,0
1829,2.0245819323134224,60.1060502066463,29.216287734539016,3.353994622441388,27.693749393267524,3119.253919236854,0
1830,2.0943951023931953,60.09205124701492,28.98846212260504,3.6200179110525204,29.512383927549166,2999.422156530591,0
1831,2.1642082724729685,57.39280587213411,29.15422511451254,3.8734947945269234,26.84769091832136,2967.138808118392,0
1832,2.234021442552742,53.78449250922558,28.777219426039817,3.3225416575678355,27.05331335789738,2982.217775529045,0
1833,2.303834612632515,54.06344157402279,28.79010833546355,3.9236857022387954,28.447695975650642,2939.813097928499,0
1834,2.3736477827122884,52.12761912137762,28.89073028657808,3.577140497193713,27.45384244580997,2993.488563141798,0
1835,2.443460952792061,49.05738678039078,28.94691969563786,3.4133544456159486,27.83402467126389,3074.0434665763546,0
1836,2.5132741228718345,46.77971374393121,28.955333638998205,3.3213421230783493,27.33231551380242,3013.4415812392012,0
1837,2.5830872929516078,43.45830803796563,28.642108041631975,3.4553425851183452,27.1156819342046,3036.1360379890743,0
1838,2.6529004630313806,43.34363872893918,28.839027719961084,3.108944333785901,26.76845723743431,2963.602254407796,0
1839,2.722713633111154,36.952110662842,28.44463428921715,3.4169511061882427,26.913126738215457,2991.866313230332,0
1840,2.792526803190927,34.50992530550943,28.575239315345247,3.447414551228878,27.017291956665513,3008.1561054102467,0
1841,2.8623399732707,32.420159282056275,28.189437677436505,3.285117270177516,27.508025379890313,2970.9877267829497,0
1842,2.9321531433504737,30.674457128350507,28.312524105010798,3.649569038980872,25.74644165927188,3016.0002694692434,0
1843,3.0019663134302466,24.016729788061156,27.81575376502361,3.4562467424421226,25.266463495725702,3024.6171366075505,0
1844,3.07177948351002,21.17359619383749,27.91546911674498,3.3728410910771145,24.81887923698158,3021.7139220334616,0
1845,3.141592653589793,16.94340723839793,28.070001519712115,3.4349332129862913,26.05238031565122,2993.9566689064663,0
1846,3.211405823669566,16.91000151939429,27.719426403676973,2.0710214946631695,25.054503620598247,3043.6364520261022,0
1847,3.2812189937493397,12.059751730987236,27.897034720466298,2.0146442420933988,22.59651675324272,2989.695302459261,0
1848,3.3510321638291125,10.067148748173967,27.886474689140545,1.8598049823824845,22.16443903401133,2986.047168488909,0
1849,3.420845333908886,8.588386273072608,27.59403714411186,2.0251306948080887,22.64970691306702,3057.6615602840184,0
1850,3.490658503988659,3.6467794691706406,27.44423288465807,1.9898648084867485,23.086286718712458,2955.7213480119767,0
1851,3.560471674068432,2.0437740957040553,27.44078803593083,1.7721071553702374,22.459416115572505,2931.8812431685806,0
1852,3.6302848441482056,-1.5752271869926726,27.291762276779302,1.9422990612985478,22.479668252243084,2965.2873473504765,0
1853,3.7000980142279785,-2.8381954178495614,27.348914849217767,2.1158676540841777,21.508813304820734,3015.4896770671216,0
1854,3.7699111843077517,-5.737644252139273,27.309971290982244,2.1144276519793017,22.350134941422883,3051.3436405786074,0
1855,3.839724354387525,-9.96334298015618,27.182753349911632,1.9540071335193212,21.436661537881037,2973.5792596727356,0
1856,3.9095375244672983,-11.51260430075556,27.41756384147723,2.135354558957195,20.473560078677345,3072.5935008116167,0
1857,3.979350694547071,-11.87590204990199,27.00031563647408,1.8040089006030757,20.928035713740048,3001.0878941710525,0
1858,4.049163864626845,-14.870418606921348,27.26310207256023,1.8102024323613348,18.30259105129889,2995.3788181120726,0
1859,4.118977034706617,-19.402133851603562,26.848969027487133,1.9497490073412638,19.175194882491112,2966.0024743672175,0
